Organización Inventario	Artículo	Descripción	Fecha de Creacion	Fecha de ultima actualizacion	Creado Por	Importado	Provisión Inventarios	NUMERADOS	En Custodia	Artículo Plan Vallejo	Cliente Producto	Flexfield12	flexfield13	Pricat Desc Larga	Pricat Desc Corta	Responsabilidad	Actualizado por	Atributo6	Crear En Wip	Suministro Tipo	Subinventario	WIP_SUPPLY_LOCATOR_ID	Localizador	Tipo Tolerancia	Valor Tolerancia	Arrastre Inventario	Retraso Operación
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701587	FORMICA RED (ROJO) PORO REF:2137 1220MM X 2440MM F8	3-feb-16	24-sep-24	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701588	FORMICA RED (ROJO) PORO REF:2137 1220MM X 3060MM F8	3-feb-16	24-sep-24	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701591	FORMICA RED (ROJO) SPLIT REF: 2137 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701592	FORMICA RED (ROJO) ULTRA PORO REF:2137 1220MM X 3060MM F8	3-feb-16	24-sep-24	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701593	FORMICA ROVERE FIUMO GLOSS (BRILLANTE) REF: 1462 1220MM X 2440MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701594	FORMICA ROVERE FIUMO GLOSS (BRILLANTE) REF: 1462 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701596	FORMICA ROVERE FIUMO LEGNO REF: 1462 1220MM X 2440MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701597	FORMICA ROVERE FIUMO LEGNO REF: 1462 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701598	FORMICA ROVERE FIUMO PAINTED WOOD REF: 1462 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701601	FORMICA ROVERE FIUMO PORO REF:1462 1220MM X 2440MM F8	3-feb-16	24-sep-24	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701602	FORMICA ROVERE FIUMO PORO REF:1462 1220MM X 3060MM F8	3-feb-16	24-sep-24	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701604	FORMICA ROVERE FIUMO SPLIT REF: 1462 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701605	FORMICA ROVERE FIUMO ULTRA PORO REF:1462 1220MM X 3060MM F8	3-feb-16	24-sep-24	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701607	FORMICA PRISM RED (RUBY) DEEP LINE REF: 2135 1220MM X 2440MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701608	FORMICA PRISM RED (RUBY) DEEP LINE REF: 2135 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701609	FORMICA PRISM RED (RUBY) LEGNO REF: 2135 1220MM X 2440MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701610	FORMICA PRISM RED (RUBY) LEGNO REF: 2135 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701611	FORMICA PRISM RED (RUBY) PAINTED WOOD REF: 2135 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701614	FORMICA PRISM RED (RUBY) PORO REF:2135 1220MM X 2440MM F8	3-feb-16	24-sep-24	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701615	FORMICA PRISM RED (RUBY) PORO REF:2135 1220MM X 3060MM F8	3-feb-16	24-sep-24	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701617	FORMICA PRISM RED (RUBY) SPLIT REF: 2135 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701618	FORMICA PRISM RED (RUBY) ULTRA PORO REF:2135 1220MM X 3060MM F8	3-feb-16	24-sep-24	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701619	FORMICA RURAL PINE GLOSS (BRILLANTE) REF: 1505 1220MM X 2440MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701620	FORMICA RURAL PINE GLOSS (BRILLANTE) REF: 1505 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701622	FORMICA RURAL PINE DEEP LINE REF: 1505 1220MM X 2440MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701623	FORMICA RURAL PINE DEEP LINE REF: 1505 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701624	FORMICA RURAL PINE LEGNO REF: 1505 1220MM X 2440MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701625	FORMICA RURAL PINE LEGNO REF: 1505 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701626	FORMICA RURAL PINE MATE REF: 1505 1220MM X 2440MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701627	FORMICA RURAL PINE MATE REF: 1505 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701628	FORMICA RURAL PINE PAINTED WOOD REF: 1505 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701631	FORMICA RURAL PINE PORO REF:1505 1220MM X 2440MM F8	3-feb-16	24-sep-24	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701632	FORMICA RURAL PINE PORO REF:1505 1220MM X 3060MM F8	3-feb-16	24-sep-24	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701634	FORMICA RURAL PINE SPLIT REF: 1505 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701635	FORMICA RURAL PINE ULTRA PORO REF:1505 1220MM X 3060MM F8	3-feb-16	24-sep-24	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701636	FORMICA RUSTIC OXIDE GLOSS (BRILLANTE) REF: 3134 1220MM X 2440MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701637	FORMICA RUSTIC OXIDE GLOSS (BRILLANTE) REF: 3134 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701639	FORMICA RUSTIC OXIDE GLOSS (BRILLANTE) REF: 3134 1530MM X 3660MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				CREACIONES KARLO C. A.					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3660	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701641	FORMICA RUSTIC OXIDE DEEP LINE REF: 3134 1220MM X 2440MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701642	FORMICA RUSTIC OXIDE DEEP LINE REF: 3134 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701643	FORMICA RUSTIC OXIDE DEEP LINE REF: 3134 1530MM X 3660MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				CREACIONES KARLO C. A.					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3660	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701644	FORMICA RUSTIC OXIDE LEGNO REF: 3134 1220MM X 2440MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701645	FORMICA RUSTIC OXIDE LEGNO REF: 3134 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701646	FORMICA RUSTIC OXIDE LEGNO REF: 3134 1530MM X 3660MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				CREACIONES KARLO C. A.					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3660	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701647	FORMICA RUSTIC OXIDE MATE REF: 3134 1220MM X 2440MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701648	FORMICA RUSTIC OXIDE MATE REF: 3134 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701650	FORMICA RUSTIC OXIDE MATE REF: 3134 1530MM X 3660MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				CREACIONES KARLO C. A.					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3660	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701651	FORMICA RUSTIC OXIDE PAINTED WOOD REF: 3134 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701656	FORMICA RUSTIC OXIDE PORO REF:3134 1220MM X 2440MM F8	3-feb-16	24-sep-24	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701657	FORMICA RUSTIC OXIDE PORO REF:3134 1220MM X 3060MM F8	3-feb-16	24-sep-24	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701660	FORMICA RUSTIC OXIDE SPLIT REF: 3134 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701661	FORMICA RUSTIC OXIDE ULTRA PORO REF:3134 1220MM X 3060MM F8	3-feb-16	24-sep-24	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701662	FORMICA MARINA DI CARRARA GLOSS (BRILLANTE) REF: 3151 1220MM X 2440MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701663	FORMICA MARINA DI CARRARA GLOSS (BRILLANTE) REF: 3151 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701665	FORMICA MARINA DI CARRARA GLOSS (BRILLANTE) REF: 3151 1530MM X 3660MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				CREACIONES KARLO C. A.					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3660	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701667	FORMICA MARINA DI CARRARA DEEP LINE REF: 3151 1220MM X 2440MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701668	FORMICA MARINA DI CARRARA DEEP LINE REF: 3151 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701669	FORMICA MARINA DI CARRARA DEEP LINE REF: 3151 1530MM X 3660MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				CREACIONES KARLO C. A.					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3660	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701670	FORMICA MARINA DI CARRARA LEGNO REF: 3151 1220MM X 2440MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701671	FORMICA MARINA DI CARRARA LEGNO REF: 3151 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701672	FORMICA MARINA DI CARRARA LEGNO REF: 3151 1530MM X 3660MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				CREACIONES KARLO C. A.					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3660	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701673	FORMICA MARINA DI CARRARA MATE REF: 3151 1220MM X 2440MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				TIJARO MARIA EUGENIA					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	2440	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701674	FORMICA MARINA DI CARRARA MATE REF: 3151 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701676	FORMICA MARINA DI CARRARA MATE REF: 3151 1530MM X 3660MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				CREACIONES KARLO C. A.					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3660	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	23701677	FORMICA MARINA DI CARRARA PAINTED WOOD REF: 3151 1220MM X 3060MM F8	3-feb-16	27-nov-23	YCONSTAIN805_CO		SI				MODUART S.A. COMERCIALIZADORA INTERNACIONAL					MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO	3060	N	Proceso Tirar Operación	CARPINT	761161	FOR.  1.  1.  1.                      .                      				
